ETA,VIN,Year,Model,Hold Status,Pre-Sold,Shipping Status,Total MSRP,Exterior Color,Interior Color,Distance,Dealer,Dealer Website,SmartPath,Options
2024-04-01T00:00:00.000Z,5TDZRKEC2RS198831,2024,Sienna Limited,DealerHold,False,Factory to port,54857,Celestial Silver Metallic,Graphite Leather,120,Treasure Coast Toyota of Stuart,https://www.treasurecoasttoyotaofstuart.com,True,1500W Inverter with Two 120V AC Outlets | 50 State Emissions | 6-Gallons of Gas | Carpet Floor Mats | Clear Paint Protection - Door Package | Digital Rear View Mirror with Homelink | Mudguards | Rear Seat Entertainment System- | Southeast Toyota Distributor | TOYOGUARD Platinum | Temporary Spare Tire
2024-04-01T00:00:00.000Z,5TDZRKEC3RS10L760,2024,Sienna Limited,Available,False,Factory to port,52189,Predawn Gray Mica,Graphite Leather,113,Sarasota Toyota,https://www.sarasotatoyota.com,False,50 State Emissions | 6-Gallons of Gas | Mudguards | SET Digital Portfolio | TOYOGUARD Platinum
2024-04-07T00:00:00.000Z,5TDZRKEC4RS10M335,2024,Sienna Limited,Available,False,Factory to port,54179,Celestial Silver Metallic,Graphite Leather,33,Phillips Toyota,https://www.phillipstoyota.com,False,1500W Inverter with Two 120V AC Outlets | 50 State Emissions | 6-Gallons of Gas | Digital Rear View Mirror with Homelink | Mudguards | Rear Seat Entertainment System- | SET Digital Portfolio | TOYOGUARD Platinum | Temporary Spare Tire
2024-05-12T00:00:00.000Z,5TDZRKEC4RS15D930,2024,Sienna Limited,DealerHold,False,Factory to port,53063,Wind Chill Pearl [extra_cost_color],Chateau Leather,86,Sun Toyota,https://www.suntoyota.com,False,50 State Emissions | 6-Gallons of Gas | Illuminated Door Sills | Mudguards | SET Digital Portfolio | SPECIAL COLOR | TOYOGUARD Platinum
2024-04-29T00:00:00.000Z,5TDZRKEC5RS13L729,2024,Sienna Limited,DealerHold,False,Factory to port,53820,Wind Chill Pearl [extra_cost_color],Graphite Leather,157,Germain Toyota of Naples,https://www.germaintoyotaofnaples.com,False,50 State Emissions | 6-Gallons of Gas | Carpet Floor Mats | Clear Paint Protection - Door Package | Illuminated Door Sills | Mudguards | Phone Cable Charge Package | SET Digital Portfolio | SPECIAL COLOR | TOYOGUARD Platinum
2024-05-05T00:00:00.000Z,5TDZRKEC5RS14D021,2024,Sienna Limited,Available,False,Factory to port,53492,Ruby Flare Pearl [extra_cost_color],Graphite Leather,9,Central Florida Toyota,https://www.centralfloridatoyota.com,True,50 State Emissions | 6-Gallons of Gas | All Weather Floor Mats | Illuminated Door Sills | Mudguards | SET Digital Portfolio | SPECIAL COLOR | TOYOGUARD Platinum
2024-04-20T00:00:00.000Z,5TDZRKEC7RS12M157,2024,Sienna Limited,DealerHold,False,Factory to port,51915,Wind Chill Pearl [extra_cost_color],Chateau Leather,75,Village Cadillac-Toyota,https://www.villagetoyota.com,False,50 State Emissions | 6-Gallons of Gas | Mudguards | SPECIAL COLOR | Southeast Toyota Distributor
2024-04-22T00:00:00.000Z,5TDZRKEC7RS13M431,2024,Sienna Limited,DealerHold,False,Factory to port,54783,Wind Chill Pearl [extra_cost_color],Chateau Leather,166,Ed Morse Delray Toyota,https://www.delraytoyota.com,False,1500W Inverter with Two 120V AC Outlets | 50 State Emissions | 6-Gallons of Gas | All Weather Floor Mats | Digital Rear View Mirror with Homelink | Illuminated Door Sills | Mudguards | Rear Seat Entertainment System- | SET Digital Portfolio | SPECIAL COLOR | Temporary Spare Tire
2024-05-06T00:00:00.000Z,5TDZRKEC8RS14C977,2024,Sienna Limited,Available,False,Factory to port,53391,Ruby Flare Pearl [extra_cost_color],Graphite Leather,137,I-75 Toyota of Lake City,https://www.i75toyota.com,False,50 State Emissions | 6-Gallons of Gas | Clear Paint Protection - Door Package | Illuminated Door Sills | Mudguards | Phone Cable Charge Package | SET Digital Portfolio | SPECIAL COLOR | TOYOGUARD Platinum
2024-04-29T00:00:00.000Z,5TDZRKEC9RS13M754,2024,Sienna Limited,Available,False,Factory to port,54363,Celestial Silver Metallic,Graphite Leather,172,Al Hendrickson Toyota,https://www.alhendricksontoyota.com,False,50 State Emissions | 6-Gallons of Gas | Carpet Floor Mats | Illuminated Door Sills | Mudguards | Paint Protection Film - Hood & Door Package | Phone Cable Charge Package | SET Digital Portfolio | SmartLED Ambient Lighting | TOYOGUARD Platinum
2024-05-11T00:00:00.000Z,5TDZRKECXRS15D981,2024,Sienna Limited,Available,False,Factory to port,53634,Predawn Gray Mica,Graphite Leather,200,Doral Toyota,https://www.doraltoyota.com,False,50 State Emissions | 6-Gallons of Gas | Carpet Floor Mats | Clear Paint Protection - Door Package | Cross Bars | Illuminated Door Sills | Mudguards | Phone Cable Charge Package | Southeast Toyota Distributor | TOYOGUARD Platinum
2024-03-24T00:00:00.000Z,5TDZRKECXRS198074,2024,Sienna Limited,Available,False,Factory to port,52293,Wind Chill Pearl [extra_cost_color],Chateau Leather,91,Clearwater Toyota,https://www.clearwatertoyota.com,True,50 State Emissions | 6-Gallons of Gas | Body Side Molding | Mudguards | Phone Cable Charge Package | SET Digital Portfolio | SPECIAL COLOR
2024-03-27T00:00:00.000Z,5TDZRKECXRS198494,2024,Sienna Limited,DealerHold,True,Factory to port,53730,Wind Chill Pearl [extra_cost_color],Chateau Leather,54,Toyota of Melbourne,https://www.toyotaofmelbourne.com,True,50 State Emissions | 6-Gallons of Gas | Body Side Molding | Clear Paint Protection - Full Hood Package | Cross Bars | Mudguards | Phone Cable Charge Package | SET Digital Portfolio | SPECIAL COLOR | TOYOGUARD Platinum
2024-03-30T00:00:00.000Z,5TDZRKECXRS198592,2024,Sienna Limited,DealerHold,False,Factory to port,53660,Wind Chill Pearl [extra_cost_color],Chateau Leather,157,Germain Toyota of Naples,https://www.germaintoyotaofnaples.com,False,50 State Emissions | 6-Gallons of Gas | Body Side Molding | Carpet Floor Mats | Cross Bars | Mudguards | Phone Cable Charge Package | SET Digital Portfolio | SPECIAL COLOR | TOYOGUARD Platinum
